vehicle_id,trip_id,route_id,latitude,longitude,bearing,speed,timestamp
RLA330,6416008-21_A_50_2101_16:26-SETP2025-21-Semaine-40,21,43.6658821105957,7.174986839294434,245.0,0.0,2025-09-02 14:45:02
RLA335,6411422-70_R_99_7001_16:30-SETP2025-70-Semaine-35,70,43.706966400146484,7.251372337341309,20.0,0.0,2025-09-02 14:45:02
TCA115117,6472690-50_R_99_5003_16:34-PROJET2025-50-Semaine-08,50,43.68584060668945,7.208850860595703,325.0,0.0,2025-09-02 14:45:02
RLA612,6409624-57_A_50_5703_15:54-SETP2025-57-Semaine-06,57,43.72513961791992,7.249367713928223,343.0,0.0,2025-09-02 14:45:02
RLA619,6355800-18_R_99_1805_16:28-SETP2025-18-Semaine-39,18,43.72532272338867,7.2747931480407715,108.0,0.0,2025-09-02 14:45:02
RLA608,6409638-57_R_99_5713_16:06-SETP2025-57-Semaine-06,57,43.699989318847656,7.274415969848633,41.0,0.0,2025-09-02 14:45:02
RLA609,6409625-57_A_50_5708_16:06-SETP2025-57-Semaine-06,57,43.70895767211914,7.255980014801025,358.0,0.0,2025-09-02 14:45:02
RLA620,6355840-18_A_50_1803_16:02-SETP2025-18-Semaine-39,18,43.72528076171875,7.256609916687012,339.0,0.0,2025-09-02 14:45:02
TCA115115,5838461-52_R_5_5201_17:05-PROJET2025-52-Semaine-20,52,43.760719299316406,7.201992034912109,37.0,0.0,2025-09-02 14:45:02
TCA111544,4519032-CN_R_99_CN02_16:50-RESEAU2023-CN-Semaine-07,CN,43.692909240722656,7.194244861602783,147.0,0.0,2025-09-02 14:45:02
RLA463,6414322-07_A_49_0701_16:09-SETP2025-07-L-Ma-J-V-41,07,43.70403289794922,7.288680076599121,203.0,0.0,2025-09-02 14:45:02
RLA343,6416443-33_A_50_3301_16:28-SETP2025-33-L-Ma-J-V-36,33,43.70102310180664,7.28588342666626,108.0,0.0,2025-09-02 14:45:02
RLA340,6416068-21_A_50_2106_16:04-SETP2025-21-Semaine-40,21,43.667484283447266,7.140857219696045,266.0,0.0,2025-09-02 14:45:02
RLA615,6409640-57_R_99_5710_16:30-SETP2025-57-Semaine-06,57,43.72015380859375,7.2512712478637695,141.0,0.0,2025-09-02 14:45:02
TCA73940,6102504-63_A_48_6304_16:05-PROJET2025-63-Semaine-72-1101100,63,43.74105453491211,7.2512335777282715,185.0,0.0,2025-09-02 14:45:02
TCA73939,6102505-63_A_48_6305_16:30-PROJET2025-63-Semaine-72-1101100,63,43.71484375,7.24647855758667,322.0,0.0,2025-09-02 14:45:02
RLA449,6414323-07_A_49_0704_16:26-SETP2025-07-L-Ma-J-V-41,07,43.716468811035156,7.2820210456848145,114.0,0.0,2025-09-02 14:45:02
TCA73932,6428325-60_A_50_6003_16:50-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,43.692359924316406,7.2442145347595215,161.0,0.0,2025-09-02 14:45:02
TCA108034,4601844-44_A_50_4401_16:50-RESEAU2023-44-Semaine-88,44,43.66461944580078,7.150728702545166,250.0,0.0,2025-09-02 14:45:02
TCA108671,6368780-09_A_50_0901_16:31-PROJET2025-09-Semaine-35,09,43.66501235961914,7.127459526062012,241.0,0.0,2025-09-02 14:45:02
RLA336,6416009-21_A_50_2103_16:48-SETP2025-21-Semaine-40,21,43.66903305053711,7.2095770835876465,8.0,0.0,2025-09-02 14:45:02
RLA323,6366075-20_R_99_2007_16:14-SETP2025-20-Semaine-42,20,43.661861419677734,7.193510055541992,70.0,0.0,2025-09-02 14:37:06
TCA115156,6472668-50_A_50_5001_16:50-PROJET2025-50-Semaine-08,50,43.676780700683594,7.228198528289795,20.0,0.0,2025-09-02 14:45:02
PDV83,6261664-73_R_95_7302_16:05-PROJET2025-73-Semaine-16,73,43.766109466552734,7.196780204772949,51.0,0.0,2025-09-02 14:45:02
TCA73925,6428352-60_A_50_6002_16:30-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,43.70160675048828,7.231001377105713,289.0,0.0,2025-09-02 14:45:02
RLA614,6355799-18_R_99_1804_16:13-SETP2025-18-Semaine-39,18,43.72289276123047,7.282017230987549,1.0,0.0,2025-09-02 14:45:02
SUM1748,4603457-83_R_1_8301_15:35-RESEAU2023-83-Semaine-03,83,43.727378845214844,7.383945465087891,84.0,0.0,2025-09-02 14:45:02
TCA106085,6077775-58_R_98_5802_16:32-PROJET2025-58-Semaine-06,58,43.670902252197266,7.163858413696289,328.0,0.0,2025-09-02 14:45:02
TCA109005,6369834-49_A_49_4901_16:15-PROJET2025-49-Semaine-08,chouette:Line:07759d26-564a-4043-bd2d-d1e0c98d686c:LOC,43.71582794189453,7.153523921966553,11.0,0.0,2025-09-02 14:45:02
TCA117298,5340973-72_A_50_7201_16:50-PROJET2024-72-Semaine-74,72,43.7100944519043,7.255692005157471,252.0,0.0,2025-09-02 14:45:02
RLA166,6327203-17_R_99_1707_16:49-SETP2025-17-L-Ma-J-V-35,17,43.691123962402344,7.194536209106445,346.0,0.0,2025-09-02 14:45:02
PDV46,5203727-68_R_99_6805_16:30-PROJET2024-68-Semaine-15,68,43.76644515991211,7.201853275299072,263.0,0.0,2025-09-02 14:45:02
RLA313,6429281-15_A_50_1506_16:30-SETP2025-15-Semaine-11,15,43.696372985839844,7.292105197906494,137.0,0.0,2025-09-02 14:45:02
RLA131,6420011-35_A_50_3503_16:23-SETP2025-35-Semaine-35,35,43.72151184082031,7.275241374969482,349.0,0.0,2025-09-02 14:45:02
TCA108191,6369761-42_R_94_4203_16:40-PROJET2025-42-Semaine-83,42,43.67172622680664,7.190744400024414,259.0,0.0,2025-09-02 14:45:02
TCA73933,6428353-60_R_99_6001_16:40-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,43.717037200927734,7.217854976654053,347.0,0.0,2025-09-02 14:45:02
TCA108188,5422191-75_A_49_7502_16:40-PROJET2024-75-Semaine-86-1101100,75,43.7027587890625,7.252500534057617,273.0,0.0,2025-09-02 14:45:02
RLA321,6429240-15_R_99_1508_16:04-SETP2025-15-Semaine-11,15,43.701236724853516,7.279167175292969,291.0,0.0,2025-09-02 14:45:02
SUM1750,6218564-84_R_95_8401_16:35-PROJET2025-84-Semaine-04,84,43.710792541503906,7.321450233459473,136.0,0.0,2025-09-02 14:45:02
PDV49,6420037-77_A_50_7701_16:45-PROJET2025-77-Semaine-05-1101100,77,43.76876449584961,7.196651935577393,310.0,0.0,2025-09-02 14:45:02
TCA106921,5759393-NVN2_A_50_NVN201_16:20-PROJET2024-NVence2-Semaine-12,NVN2,43.722633361816406,7.117738246917725,263.0,0.0,2025-09-02 14:45:02
RLA352,6446571-05_A_98_0508_16:37-SETP2025-05-L-Ma-J-V-38,05,43.700592041015625,7.275330543518066,43.0,0.0,2025-09-02 14:45:02
RLA462,6414324-07_A_49_0710_16:37-SETP2025-07-L-Ma-J-V-41,07,43.73713302612305,7.3002848625183105,261.0,0.0,2025-09-02 14:45:02
TCA1295,4669823-62_R_98_6203_16:45-RESEAU2023-62-Semaine-17,62,43.76445770263672,7.222944736480713,216.0,0.0,2025-09-02 14:45:02
RLA326,6429331-15_R_99_1505_16:28-SETP2025-15-Semaine-11,15,43.703330993652344,7.326625823974609,166.0,0.0,2025-09-02 14:45:02
PDV91,6418979-67_R_96_6701_16:45-PROJET2025-67-Semaine-08-1101100,67,43.76885223388672,7.196496486663818,305.0,0.0,2025-09-02 14:45:02
RLA375,6446575-05_A_98_0502_16:21-SETP2025-05-L-Ma-J-V-38,05,43.720001220703125,7.274221420288086,59.0,0.0,2025-09-02 14:45:02
PDV110804,5838890-22_R_95_2210_16:50-PROJET2025-22-Semaine-20,22,43.778297424316406,7.187277793884277,119.0,0.0,2025-09-02 14:45:02
RLA324,6402560-32_R_97_3202_16:39-SETP2025-32-Semaine-34,32,43.67804718017578,7.218123435974121,60.0,0.0,2025-09-02 14:45:01
RLA334,6416037-21_R_99_2105_16:18-SETP2025-21-Semaine-40,21,43.66122055053711,7.154776573181152,152.0,0.0,2025-09-02 14:45:02
TCA74034,6414771-34_R_27_3401_16:24-PROJET2025-34-L-Ma-J-V-20,34,43.690086364746094,7.235973834991455,287.0,0.0,2025-09-02 14:45:02
SUM1825,5408571-82_A_50_8201_16:10-PROJET2024-82-Semaine-93,82,43.734222412109375,7.35019063949585,245.0,0.0,2025-09-02 14:45:02
RLA351,6446423-05_A_99_05S1_16:33-SETP2025-05-L-Ma-J-V-38,05,43.702880859375,7.2769670486450195,24.0,0.0,2025-09-02 14:45:02
PDV107,6257327-59_R_98_5902_13:20-PROJET2025-59-Semaine-26,59,43.67665100097656,7.199683666229248,337.0,0.0,2025-09-02 12:03:50
RLA16,6403264-36_R_99_3604_16:45-SETP2025-36-Semaine-33,36,43.72980880737305,7.2481489181518555,129.0,0.0,2025-09-02 14:45:02
RLA174,6416491-33_R_99_3303_15:58-SETP2025-33-L-Ma-J-V-36,33,43.72278594970703,7.272453308105469,205.0,0.0,2025-09-02 14:45:02
RLA605,6355920-18_R_99_1806_16:58-SETP2025-18-Semaine-39,18,43.72521209716797,7.248925685882568,81.0,0.0,2025-09-02 14:45:02
TCA108187,5673222-NVN1_R_98_NVN102_16:20-PROJET2024-NVence1-Semaine-15,NVN1,43.71066665649414,7.1301188468933105,153.0,0.0,2025-09-02 14:45:02
TCA108185,6140115-41_A_5_4102_16:42-PROJET2025-41-Semaine-05,41,43.66498565673828,7.151301383972168,159.0,0.0,2025-09-02 14:45:02
RLA132,6424146-16_R_97_1602_16:51-SETP2025-16-Semaine-35,16,43.73268127441406,7.244112014770508,23.0,0.0,2025-09-02 14:45:02
TCA73948,6102467-63_R_98_6301_16:25-PROJET2025-63-Semaine-72-1101100,63,43.729923248291016,7.237607002258301,173.0,0.0,2025-09-02 14:45:02
RLA617,6409629-57_A_50_5711_16:54-SETP2025-57-Semaine-06,57,43.70536804199219,7.289786338806152,292.0,0.0,2025-09-02 14:45:02
SUM1747,4603451-83_A_47_8301_13:50-RESEAU2023-83-Semaine-03,83,43.73394775390625,7.3467020988464355,311.0,0.0,2025-09-02 12:01:23
TCA115157,6416336-51_A_49_5102_16:18-PROJET2025-51-Semaine-10,51,43.68191909790039,7.213789939880371,104.0,0.0,2025-09-02 14:45:02
RLA604,6409637-57_R_99_5705_15:53-SETP2025-57-Semaine-06,57,43.70303726196289,7.27800989151001,90.0,0.0,2025-09-02 14:45:02
RLA314,6402555-32_A_48_3201_16:47-SETP2025-32-Semaine-34,32,43.67658996582031,7.228023052215576,23.0,0.0,2025-09-02 14:45:01
TCA108186,5673245-NVN1_R_98_NVN101_16:55-PROJET2024-NVence1-Semaine-15,NVN1,43.71239471435547,7.089871883392334,35.0,0.0,2025-09-02 14:45:02
RLA436,6414312-07_R_97_0706_16:14-SETP2025-07-L-Ma-J-V-41,07,43.73416519165039,7.2937235832214355,80.0,0.0,2025-09-02 14:45:02
TCA108189,6428464-61_R_99_6105_16:40-PROJET2025-61-Semaine-24,61,43.6937370300293,7.242341995239258,294.0,0.0,2025-09-02 14:45:02
SUM1826,5408560-82_R_99_8201_13:00-PROJET2024-82-Semaine-93,82,43.70781707763672,7.283447742462158,21.0,0.0,2025-09-02 11:43:16
RLA434,6414301-07_R_97_0708_16:32-SETP2025-07-L-Ma-J-V-41,07,43.71125030517578,7.288177490234375,14.0,0.0,2025-09-02 14:45:02
TCA73922,4669813-62_R_98_6202_16:23-RESEAU2023-62-Semaine-17,62,43.693702697753906,7.243034839630127,92.0,0.0,2025-09-02 14:45:02
TCA105028,6416356-51_A_49_5101_16:33-PROJET2025-51-Semaine-10,51,43.68882369995117,7.225759983062744,302.0,0.0,2025-09-02 14:45:02
RLA359,6446573-05_A_98_0503_16:54-SETP2025-05-L-Ma-J-V-38,05,43.700660705566406,7.269013404846191,156.0,0.0,2025-09-02 14:45:02
RLA623,6409639-57_R_99_5709_16:18-SETP2025-57-Semaine-06,57,43.704498291015625,7.256145000457764,177.0,0.0,2025-09-02 14:45:02
TCA106668,6140092-41_R_99_4101_16:41-PROJET2025-41-Semaine-05,41,43.67235565185547,7.162350177764893,142.0,0.0,2025-09-02 14:45:02
RLA482,6253084-14_R_99_1405_16:16-SETP2025-14-L-Ma-J-V-38,14,43.73406982421875,7.30139684677124,77.0,0.0,2025-09-02 14:45:02
